"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-08-01 ~ 2026-07-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"32093","부산광역시 남구 대연동","86-3","0086","0003","마로니에타운","37.8800","202510","01","8,600","마로니에타운","8","개인","개인","2003","수영로325번길 11","-","중개거래","부산 남구","25.10.15"
"32094","부산광역시 해운대구 반여동","1641","1641","0000","센텀롯데캐슬3차아파트","59.6231","202510","01","26,000","304","8","개인","개인","2005","반여로 83","-","중개거래","부산 해운대구","25.12.01"
"32095","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","99.5100","202510","01","89,700","111","4","개인","개인","2013","수영로 345","-","중개거래","부산 남구","25.12.05"
"32096","부산광역시 남구 문현동","395","0395","0000","삼성","59.9200","202510","01","33,000","114","18","개인","개인","2001","전포대로20번길 15","-","중개거래","부산 남구, 부산 부산진구","25.11.27"
"32097","부산광역시 남구 문현동","363-1","0363","0001","시티프라자","50.7150","202510","01","17,500","-","33","개인","개인","1999","수영로 26","-","중개거래","부산 남구","25.11.13"
"32098","부산광역시 북구 구포동","1060-205","1060","0205","경일","84.9050","202510","01","18,300","-","2","개인","개인","2003","가람로 28","-","중개거래","부산 북구","25.11.17"
"32099","부산광역시 북구 만덕동","670","0670","0000","만덕대진","47.1400","202510","01","13,000","6","5","개인","개인","1979","만덕1로 92","-","중개거래","부산 부산진구","25.10.24"
"32100","부산광역시 북구 만덕동","925-1","0925","0001","동원","59.8400","202510","01","13,000","104","14","개인","개인","1992","덕천로234번길 7","-","중개거래","부산 수영구","26.01.06"
"32101","부산광역시 해운대구 반여동","1672","1672","0000","해운대더샵센텀그린","72.9699","202509","30","38,200","104동","19","개인","개인","2019","해운대로61번길 73","-","중개거래","부산 해운대구","26.02.24"
"32102","부산광역시 남구 대연동","1893","1893","0000","대연파크푸르지오","74.9524","202509","30","53,000","110동","26","개인","개인","2018","홍곡로 360","-","중개거래","부산 남구","26.02.13"
"32103","부산광역시 북구 덕천동","132-65","0132","0065","롯데","84.7504","202509","30","21,300","107","17","개인","개인","2004","함박봉로 26","-","직거래","-","25.11.05"
"32104","부산광역시 해운대구 반송동","884","0884","0000","LIG건영","59.8800","202509","30","10,000","101","1","개인","개인","1997","신반송로 80","-","중개거래","부산 해운대구","25.11.21"
"32105","부산광역시 북구 화명동","2324","2324","0000","화명롯데캐슬카이저","171.7700","202509","30","118,800","602","31","개인","개인","2012","금곡대로 166","-","중개거래","부산 북구","25.10.15"
"32106","부산광역시 북구 화명동","2324","2324","0000","화명롯데캐슬카이저","115.0300","202509","30","54,000","502","33","개인","개인","2012","금곡대로 166","-","직거래","-","25.11.06"
"32107","부산광역시 북구 화명동","732","0732","0000","삼한힐파크","84.9940","202509","30","22,800","102","13","개인","개인","2003","화명대로 119","-","중개거래","부산 북구","25.11.12"
"32108","부산광역시 북구 화명동","512","0512","0000","그린숲속아파트","59.8200","202509","30","10,500","107","1","개인","개인","1996","산성로 88","-","중개거래","부산 북구","25.10.13"
"32109","부산광역시 북구 화명동","512","0512","0000","그린숲속아파트","59.8200","202509","30","10,500","-","1","개인","개인","1996","산성로 88","20251012","중개거래","부산 북구","-"
"32110","부산광역시 해운대구 반여동","1662","1662","0000","메가센텀한화꿈에그린","129.7490","202509","30","72,000","111","29","개인","개인","2008","반여로 67","-","중개거래","부산 해운대구","25.10.23"
"32111","부산광역시 해운대구 반여동","1662","1662","0000","메가센텀한화꿈에그린","84.9782","202509","30","51,400","107","16","개인","개인","2008","반여로 67","-","중개거래","부산 연제구, 부산 해운대구","25.12.16"
"32112","부산광역시 해운대구 반여동","1662","1662","0000","메가센텀한화꿈에그린","119.6109","202509","30","62,000","110","15","개인","개인","2008","반여로 67","-","중개거래","부산 해운대구","25.12.01"
"32113","부산광역시 동래구 사직동","1058","1058","0000","쌍용더플래티넘사직아시아드아파트","84.9207","202509","30","102,500","101동","17","개인","개인","2020","아시아드대로134번길 14","-","중개거래","부산 강서구","26.03.09"
"32114","부산광역시 북구 화명동","749","0749","0000","화명유림","59.9210","202509","30","14,700","106","9","개인","개인","2000","화명대로 110","-","중개거래","부산 북구","25.11.14"
"32115","부산광역시 동래구 사직동","1017","1017","0000","사직쌍용예가","59.9370","202509","30","32,500","104","23","개인","개인","2006","사직로 80","-","중개거래","부산 동래구","26.02.06"
"32116","부산광역시 동래구 사직동","1041","1041","0000","사직롯데캐슬더클래식","84.8577","202509","30","109,800","105","9","개인","개인","2017","아시아드대로146번길 1","-","중개거래","부산 동래구","25.12.12"
"32117","부산광역시 북구 화명동","196","0196","0000","경남아너스빌","84.9100","202509","30","33,900","106","7","개인","개인","1998","대천천길 37","-","중개거래","부산 북구","25.10.27"
"32118","부산광역시 북구 만덕동","927-1","0927","0001","대성타워","84.9200","202509","30","22,500","103","11","개인","개인","1991","덕천로259번길 30","-","중개거래","부산 북구","25.09.30"
"32119","부산광역시 동래구 사직동","22-34","0022","0034","유성빌라","122.0850","202509","30","20,000","-","4","개인","개인","1991","아시아드대로181번길 34","-","중개거래","부산 동래구","25.10.13"
"32120","부산광역시 북구 구포동","1296","1296","0000","구포동원로얄듀크비스타","84.9869","202509","30","50,000","102","44","개인","개인","2014","낙동대로1738번길 10","-","중개거래","부산 북구","25.12.15"
"32121","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","84.3800","202509","30","97,500","102","20","개인","개인","2013","수영로 345","-","중개거래","부산 남구, 서울 송파구","25.10.23"
"32122","부산광역시 해운대구 반여동","1199-11","1199","0011","센텀대림","84.9800","202509","30","40,200","110","11","개인","개인","1996","선수촌로 95","-","중개거래","부산 해운대구","25.11.21"
"32123","부산광역시 해운대구 반여동","1199-11","1199","0011","센텀대림","84.9800","202509","30","34,400","101","16","개인","개인","1996","선수촌로 95","-","중개거래","부산 해운대구","26.01.13"
"32124","부산광역시 남구 문현동","395","0395","0000","삼성","59.9200","202509","30","31,500","114","2","개인","개인","2001","전포대로20번길 15","-","중개거래","부산 남구","25.12.12"
"32125","부산광역시 남구 문현동","374-1","0374","0001","문현이안","109.8600","202509","30","42,500","문현동 이안","25","개인","개인","2007","전포대로 16","-","중개거래","부산 남구","25.12.08"
"32126","부산광역시 남구 용호동","537-13","0537","0013","한진훼미리타운","48.7200","202509","30","7,500","한진훼미리타운1호동","21","개인","개인","1996","용호로232번길 61","-","중개거래","부산 남구","25.10.13"
"32127","부산광역시 남구 용호동","176-30","0176","0030","엘지메트로시티1","144.4800","202509","30","61,000","129","2","개인","개인","2001","분포로 111","-","직거래","-","25.10.02"
"32128","부산광역시 남구 용호동","954","0954","0000","더블유","99.1350","202509","30","137,500","디동","20","개인","개인","2018","분포로 145","-","중개거래","부산 남구, 부산 수영구","26.01.07"
"32129","부산광역시 남구 용호동","954","0954","0000","더블유","123.4663","202509","30","184,500","씨동","56","개인","개인","2018","분포로 145","-","중개거래","부산 남구","25.10.20"
"32130","부산광역시 남구 용호동","954","0954","0000","더블유","100.1037","202509","30","140,000","-","60","개인","개인","2018","분포로 145","-","중개거래","부산 남구","-"
"32131","부산광역시 동래구 온천동","1412-1","1412","0001","반도보라스카이뷰","101.4053","202509","30","55,800","106","4","개인","개인","2006","아시아드대로 234","-","중개거래","부산 동래구","25.12.29"
"32132","부산광역시 부산진구 양정동","271-2","0271","0002","산호맨션","84.1500","202509","30","39,000","1","1","개인","개인","1985","연수로 29","-","중개거래","부산 부산진구","25.12.22"
"32133","부산광역시 부산진구 양정동","350-3","0350","0003","양정삼성타워","59.0300","202509","30","17,500","-","8","개인","개인","2000","양지로5번길 60","-","직거래","-","25.10.30"
"32134","부산광역시 동래구 안락동","598","0598","0000","동부산아이존빌","84.8354","202509","30","36,000","104","3","개인","개인","2003","충렬대로428번길 49","-","중개거래","부산 동래구","25.12.09"
"32135","부산광역시 부산진구 연지동","1-6","0001","0006","유림노르웨이숲","84.8034","202509","30","30,500","101","12","개인","개인","2006","성지로62번길 8","-","중개거래","부산 부산진구","25.11.10"
"32136","부산광역시 영도구 동삼동","1191","1191","0000","비룡벨로스텔라","70.4694","202509","30","16,900","비룡벨로스텔라","4","개인","개인","2019","중리북로21번길 10","-","중개거래","부산 영도구","25.11.28"
"32137","부산광역시 영도구 동삼동","1145","1145","0000","유림노르웨이숲비치","84.7165","202509","30","22,800","103","3","개인","개인","2005","태종로 705","-","중개거래","부산 영도구","25.11.17"
"32138","부산광역시 서구 서대신동2가","576","0576","0000","대신해모로센트럴아파트","114.8066","202509","30","78,000","106동","12","개인","개인","2022","대티로 178","-","중개거래","부산 서구","26.01.16"
"32139","부산광역시 동래구 수안동","665-1","0665","0001","금양해바라기2","84.9600","202509","30","51,000","바","3","개인","개인","1981","충렬대로202번길 14","-","중개거래","부산 동래구","25.11.04"
"32140","부산광역시 부산진구 전포동","553-1","0553","0001","광후빌리지","72.0100","202509","30","13,000","-","2","개인","개인","2003","전포대로300번길 17","-","중개거래","부산 부산진구","25.10.02"
"32141","부산광역시 동래구 명륜동","756","0756","0000","동래센트럴파크하이츠1차","131.7788","202509","30","79,000","102","6","개인","개인","2011","문화로 15","-","중개거래","부산 동래구","25.12.29"
"32142","부산광역시 동구 범일동","62-720","0062","0720","한성기린","60.0000","202509","30","18,000","-","25","개인","개인","1997","중앙대로 514","-","직거래","-","25.10.01"
"32143","부산광역시 부산진구 부암동","500","0500","0000","화승","59.8000","202509","30","18,500","20","18","개인","개인","1997","당감로 79","-","중개거래","부산 부산진구","25.12.15"
"32144","부산광역시 부산진구 개금동","1-7","0001","0007","개금우드빌","44.8700","202509","30","8,100","113","20","개인","개인","1994","백양관문로77번길 81","-","중개거래","부산 부산진구","25.10.31"
"32145","부산광역시 부산진구 개금동","596","0596","0000","엘지신개금(2-2)","118.4700","202509","30","38,300","107","11","개인","개인","1999","백양대로300번길 19","-","중개거래","부산 부산진구","25.11.21"
"32146","부산광역시 동래구 온천동","1457-1","1457","0001","동래대우","84.9673","202509","30","43,000","202","4","개인","개인","2002","충렬대로140번길 41","-","중개거래","부산 동래구","25.11.28"
"32147","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","84.9856","202509","30","95,000","302","16","개인","개인","2022","충렬대로107번길 65","-","중개거래","부산 동래구","26.02.23"
"32148","부산광역시 영도구 영선동2가","71-1","0071","0001","남항동썬플라자","107.8800","202509","30","31,500","-","12","개인","개인","2003","영선대로 95","-","중개거래","부산 영도구","25.12.29"
"32149","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","84.9928","202509","30","94,000","209","14","개인","개인","2022","금정마을로 150","-","중개거래","부산 동래구","25.12.10"
"32150","부산광역시 동래구 온천동","1846","1846","0000","e편한세상동래아시아드","84.9754","202509","30","72,700","103동","6","개인","개인","2020","아시아드대로 202","-","중개거래","부산 동래구","25.11.07"
"32151","부산광역시 동래구 온천동","1838","1838","0000","동래효성해링턴플레이스","84.3751","202509","30","57,000","103","44","개인","개인","2019","아시아드대로255번길 14","-","중개거래","부산 동래구","25.12.16"
"32152","부산광역시 영도구 영선동4가","186-46","0186","0046","반도보라","134.8200","202509","30","49,000","102","13","개인","개인","2000","해안산책길 30","-","중개거래","부산 영도구","25.12.09"
"32153","부산광역시 기장군 철마면 고촌리","684","0684","0000","고촌센트럴아파트","84.9500","202509","30","31,500","205","8","개인","개인","2014","고촌로 11","-","중개거래","부산 기장군","25.12.16"
"32154","부산광역시 해운대구 중동","1554","1554","0000","아크로뷰","24.9300","202509","30","9,500","-","13","개인","개인","2004","우동3로 4","-","중개거래","부산 해운대구","25.10.10"
"32155","부산광역시 해운대구 우동","1100","1100","0000","센텀삼환Nauville","59.8600","202509","30","43,500","101","3","개인","개인","1996","해운대로 361","-","중개거래","부산 부산진구, 부산 해운대구","25.12.30"
"32156","부산광역시 해운대구 우동","938","0938","0000","롯데","84.8400","202509","30","63,000","2","5","개인","개인","1993","해운대로483번길 10","-","중개거래","부산 해운대구","25.11.10"
"32157","부산광역시 해운대구 우동","1405-1","1405","0001","마린시티자이","84.9816","202509","30","139,000","마린시티자이","30","개인","개인","2019","마린시티1로 9","-","중개거래","부산 해운대구","25.12.24"
"32158","부산광역시 해운대구 우동","777","0777","0000","해운대한신휴플러스","84.8721","202509","30","72,000","주건축물제1","21","개인","개인","2014","해운대로 550","-","중개거래","부산 해운대구","25.11.25"
"32159","부산광역시 해운대구 우동","1407","1407","0000","해운대두산위브더제니스","111.0700","202509","30","144,000","103","14","개인","개인","2011","마린시티2로 33","-","중개거래","부산 해운대구","26.06.02"
"32160","부산광역시 해운대구 우동","1407","1407","0000","해운대두산위브더제니스","111.0700","202509","30","144,000","-","14","개인","개인","2011","마린시티2로 33","20260507","중개거래","부산 해운대구","-"
"32161","부산광역시 사하구 다대동","1667","1667","0000","다대푸르지오","105.1991","202509","30","40,600","111","29","개인","개인","2012","윤공단로 123","-","중개거래","부산 사하구","25.11.28"
"32162","부산광역시 금정구 장전동","710","0710","0000","금정힐스테이트","104.0280","202509","30","45,000","105","7","개인","개인","2010","금강로335번길 90","-","중개거래","부산 금정구","25.12.08"
"32163","부산광역시 금정구 장전동","600-4","0600","0004","온천장해피투모로우","47.7910","202509","30","22,000","102동","3","개인","법인","2019","식물원로 49","-","직거래","-","25.10.13"
"32164","부산광역시 금정구 금사동","565","0565","0000","삼한사랑채","49.8981","202509","30","18,500","101","14","개인","개인","2015","서금로 115","-","중개거래","부산 금정구","25.09.30"
"32165","부산광역시 해운대구 재송동","939-2","0939","0002","센텀이편한세상","84.9800","202509","30","78,000","108","21","개인","개인","2006","해운대로76번길 55","-","중개거래","부산 해운대구","25.12.10"
"32166","부산광역시 금정구 장전동","269-3","0269","0003","현대2","59.9400","202509","30","20,800","-","14","개인","개인","1998","금강로279번길 61","-","중개거래","부산 금정구, 부산 동래구","25.11.17"
"32167","부산광역시 사하구 장림동","875","0875","0000","동원로얄듀크","59.9942","202509","30","12,300","106","12","개인","개인","2005","하신중앙로 2","-","중개거래","부산 사하구","25.11.06"
"32168","부산광역시 사하구 장림동","1151","1151","0000","스마트더블유","49.7460","202509","30","17,700","102동","7","개인","개인","2018","장림번영로104번길 10","-","중개거래","부산 사하구","25.11.18"
"32169","부산광역시 해운대구 재송동","1197","1197","0000","더샵센텀파크2차","100.9450","202509","30","115,000","202","11","개인","개인","2005","센텀중앙로 142","-","중개거래","부산 부산진구, 부산 해운대구","25.12.29"
"32170","부산광역시 해운대구 재송동","1197","1197","0000","더샵센텀파크2차","100.9450","202509","30","126,000","206","32","개인","개인","2005","센텀중앙로 142","-","중개거래","부산 해운대구","25.11.28"
"32171","부산광역시 강서구 명지동","3233","3233","0000","극동스타클래스","84.9700","202509","30","28,500","101","6","개인","개인","2008","명지오션시티2로 71","-","중개거래","부산 강서구","26.01.16"
"32172","부산광역시 강서구 명지동","3244","3244","0000","롯데캐슬","84.9400","202509","30","31,800","109","3","개인","개인","2008","명지오션시티11로 84","-","중개거래","부산 강서구","25.11.20"
"32173","부산광역시 강서구 명지동","3244","3244","0000","롯데캐슬","147.9400","202509","30","51,000","111","1","개인","개인","2008","명지오션시티11로 84","-","중개거래","부산 강서구","26.01.08"
"32174","부산광역시 강서구 명지동","3423","3423","0000","명지대방노블랜드오션뷰1차","84.9145","202509","30","45,200","101","4","개인","개인","2015","명지국제5로 30","-","중개거래","부산 강서구","26.01.15"
"32175","부산광역시 강서구 명지동","3400","3400","0000","부산명지중흥S-클래스프라디움","59.9882","202509","30","28,400","107동","2","개인","개인","2016","명지국제7로 133","-","중개거래","부산 강서구","25.10.13"
"32176","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","74.6200","202509","30","45,000","107동","8","개인","개인","2018","명지국제7로 111","-","직거래","-","25.10.02"
"32177","부산광역시 강서구 명지동","3404","3404","0000","더힐시그니처","135.3039","202509","30","68,500","106동","1","개인","개인","2019","명지국제7로 110","-","중개거래","부산 강서구","25.11.13"
"32178","부산광역시 사하구 괴정동","952-1","0952","0001","괴정협성휴포레아파트","84.9794","202509","30","47,600","102동","23","개인","개인","2016","사하로 183","-","중개거래","부산 사하구","25.12.30"
"32179","부산광역시 사하구 감천동","789","0789","0000","감천유림2차","73.5600","202509","30","17,500","201","7","개인","개인","1999","사하로 80","-","중개거래","부산 사하구","25.11.28"
"32180","부산광역시 해운대구 좌동","1337","1337","0000","현대","59.4450","202509","30","35,000","102","11","개인","개인","1996","양운로37번길 11","-","중개거래","부산 기장군, 부산 해운대구","25.12.29"
"32181","부산광역시 해운대구 좌동","1450","1450","0000","SKVIEW","59.9900","202509","30","25,000","105","12","개인","개인","1998","청사포로 12","-","중개거래","부산 해운대구","25.11.07"
"32182","부산광역시 해운대구 좌동","1398","1398","0000","엘지","49.8300","202509","30","26,500","125","19","개인","개인","1997","대천로103번길 61","-","중개거래","부산 해운대구","25.10.17"
"32183","부산광역시 해운대구 좌동","1331","1331","0000","상록","59.8500","202509","30","30,000","103","13","개인","개인","1998","세실로 7","-","중개거래","부산 해운대구","25.11.27"
"32184","부산광역시 해운대구 좌동","1273","1273","0000","대창","59.9460","202509","30","28,000","103","8","개인","개인","1996","대천로67번길 7","-","중개거래","부산 해운대구, 서울 금천구","25.11.28"
"32185","부산광역시 사하구 구평동","517","0517","0000","e편한세상사하","59.9278","202509","30","22,050","101동","8","개인","개인","2016","서포로30번길 26","-","중개거래","부산 사하구","25.09.30"
"32186","부산광역시 해운대구 중동","1821","1821","0000","달맞이유림노르웨이숲","84.9204","202509","30","60,000","105동","14","개인","개인","2017","달맞이길65번길 33","-","중개거래","부산 해운대구","25.10.30"
"32187","부산광역시 해운대구 중동","1405-10","1405","0010","대림맨션","37.9800","202509","30","35,000","-","4","개인","개인","1975","해운대해변로 302","-","중개거래","부산 해운대구","-"
"32188","부산광역시 수영구 민락동","113-21","0113","0021","진로비치(201,202동)","84.8600","202509","30","38,000","202","7","개인","개인","1997","광안해변로312번길 11","-","중개거래","부산 수영구","25.10.30"
"32189","부산광역시 수영구 민락동","778","0778","0000","센텀비스타동원","84.8264","202509","30","88,000","105동","20","개인","개인","2017","수영로 754","-","중개거래","부산 수영구, 부산 해운대구","26.01.02"
"32190","부산광역시 사상구 엄궁동","669-2","0669","0002","엄궁대림","59.8500","202509","30","14,800","101","17","개인","개인","1999","엄궁로 158","-","중개거래","부산 사상구","25.12.01"
"32191","부산광역시 사상구 괘법동","524-13","0524","0013","삼화그린빌","83.3800","202509","30","18,000","-","4","개인","개인","2004","사상로233번길 16","-","중개거래","부산 사상구","25.10.24"
"32192","부산광역시 연제구 연산동","2311","2311","0000","더샵파크시티","69.9300","202509","30","54,800","114","8","개인","개인","2015","안연로 33","-","중개거래","부산 연제구","26.01.29"
"32193","부산광역시 연제구 연산동","2311","2311","0000","더샵파크시티","69.9300","202509","30","57,700","114","18","개인","개인","2015","안연로 33","-","중개거래","부산 연제구","25.11.28"
"32194","부산광역시 연제구 연산동","2382","2382","0000","힐스테이트연산","59.9797","202509","30","50,000","205동","17","개인","개인","2021","봉수로 2","-","중개거래","부산 연제구","26.02.06"
"32195","부산광역시 연제구 연산동","2382","2382","0000","힐스테이트연산","59.9797","202509","30","50,000","-","17","개인","개인","2021","봉수로 2","20251023","중개거래","부산 연제구","-"
"32196","부산광역시 연제구 연산동","2397","2397","0000","연제SKVIEWCentral","78.1676","202509","30","56,500","102동","31","개인","개인","2023","중앙천로 81-12","-","중개거래","부산 연제구","25.11.03"
"32197","부산광역시 기장군 정관읍 달산리","1207","1207","0000","정관1차동원로얄듀크","59.9970","202509","30","21,000","113","18","개인","개인","2013","산단4로 139","-","중개거래","부산 기장군","25.11.21"
"32198","부산광역시 연제구 거제동","1528","1528","0000","아시아드코오롱하늘채","84.5705","202509","30","88,000","101동","24","개인","개인","2019","종합운동장로28번길 7","-","중개거래","부산 동래구","25.12.10"
"32199","부산광역시 강서구 화전동","558","0558","0000","명지화전우방아이유쉘","59.8736","202509","30","19,700","113동","17","개인","개인","2020","화전산단4로 74","-","중개거래","부산 강서구","25.12.17"
"32200","부산광역시 연제구 거제동","1536","1536","0000","레이카운티(1단지)","84.8261","202509","30","108,000","108동","26","개인","개인","2023","아시아드대로 39","-","중개거래","부산 연제구, 부산 해운대구","26.02.25"
"32201","부산광역시 사상구 모라동","203","0203","0000","모라벽산","121.8300","202509","30","26,500","103동","4","개인","개인","2001","백양대로934번길 84","-","중개거래","부산 사상구","25.12.09"
"32202","부산광역시 사상구 모라동","552","0552","0000","백양그린","41.3000","202509","30","12,700","202","15","개인","개인","1992","모라로110번길 88","-","직거래","-","25.09.30"
"32203","부산광역시 사상구 모라동","421","0421","0000","학산그린타운","72.0200","202509","30","11,500","2","4","개인","개인","1993","모라로 136-20","-","중개거래","부산 사상구","25.11.27"
"32204","부산광역시 연제구 거제동","1467-1","1467","0001","거제동롯데캐슬","59.6640","202509","30","33,000","103","6","개인","개인","2001","세병로 44","-","중개거래","부산 연제구","25.11.25"
"32205","부산광역시 수영구 망미동","208-6","0208","0006","복음","46.0000","202509","30","28,000","-","5","개인","개인","1981","구락로 90","-","중개거래","부산 수영구","25.12.30"
"32206","부산광역시 기장군 정관읍 방곡리","405","0405","0000","정관가화만사성더테라스2차","60.1758","202509","30","25,200","203","2","개인","개인","2018","구연방곡로 106","-","중개거래","부산 기장군","25.09.30"
"32207","부산광역시 수영구 남천동","151","0151","0000","코오롱하늘채골든비치","84.9700","202509","30","87,500","104","15","개인","개인","2009","남천동로 41","-","중개거래","부산 수영구","26.01.23"
"32208","부산광역시 수영구 남천동","595","0595","0000","남천금호어울림더비치","84.9400","202509","30","87,800","101동","17","개인","개인","2019","남천동로 91","-","중개거래","부산 수영구","25.12.23"
"32209","부산광역시 수영구 광안동","1334","1334","0000","광안자이","59.8500","202509","30","71,000","106","18","개인","개인","2020","호암로29번길 50","-","중개거래","부산 수영구","25.12.11"
"32210","부산광역시 수영구 광안동","118-2","0118","0002","성우이린타워","40.9200","202509","30","22,000","-","7","개인","개인","2019","수영로618번길 4","-","중개거래","부산 수영구","25.12.10"
"32211","부산광역시 강서구 지사동","1184-1","1184","0001","지사금강펜테리움","59.9444","202509","30","11,600","117","21","개인","개인","2013","과학산단2로20번길 69","-","중개거래","부산 강서구","25.12.29"
"32212","부산광역시 연제구 거제동","588-4","0588","0004","희망센트럴뷰","78.8220","202509","30","28,000","-","15","개인","개인","2005","거제시장로22번길 5","-","중개거래","부산 연제구","25.12.26"
"32213","부산광역시 수영구 남천동","613","0613","0000","남천자이","84.9919","202509","29","128,500","102","10","개인","개인","2023","남천동로 46","-","중개거래","부산 수영구, 부산 해운대구","26.01.07"
"32214","부산광역시 수영구 남천동","599","0599","0000","더샵남천프레스티지","92.0496","202509","29","127,500","202","13","개인","개인","2022","수영로 389","-","중개거래","부산 금정구","25.12.04"
"32215","부산광역시 수영구 남천동","613","0613","0000","남천자이","84.9907","202509","29","125,000","104","3","개인","개인","2023","남천동로 46","-","중개거래","부산 수영구","26.01.15"
"32216","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","60.8300","202509","29","87,000","208","3","개인","개인","1980","광안해변로 100","-","중개거래","부산 수영구","25.12.16"
"32217","부산광역시 수영구 민락동","780","0780","0000","e편한세상오션테라스1단지","91.9754","202509","29","84,000","103동","11","개인","개인","2020","광안해변로326번길 10","-","중개거래","부산 수영구, 부산 해운대구","25.12.01"
"32218","부산광역시 수영구 망미동","941-1","0941","0001","로얄베스토피아","78.9200","202509","29","19,000","4","13","개인","개인","1993","과정로85번길 70","-","중개거래","부산 수영구","25.12.01"
"32219","부산광역시 사상구 모라동","1380","1380","0000","사상구남역동원로얄듀크","74.6784","202509","29","33,000","107동","22","개인","개인","2019","백양대로934번길 94","-","중개거래","부산 사상구","26.03.03"
"32220","부산광역시 사상구 모라동","75","0075","0000","주공4","41.1600","202509","29","7,500","406동","5","개인","개인","1993","모라로192번길 50","-","직거래","-","25.09.30"
"32221","부산광역시 사상구 괘법동","516-1","0516","0001","한신","59.8500","202509","29","20,000","102","11","개인","개인","1994","낙동대로1210번길 53","-","중개거래","부산 사상구","25.12.08"
"32222","부산광역시 사상구 주례동","317","0317","0000","동일","84.9000","202509","29","19,000","1","6","개인","개인","1989","양지로 47","-","직거래","-","25.10.15"
"32223","부산광역시 사상구 주례동","10-4","0010","0004","엘지신주례2","59.9700","202509","29","16,000","203","5","개인","개인","1996","백양대로342번길 17","-","직거래","-","25.09.29"
"32224","부산광역시 연제구 연산동","2367","2367","0000","연산롯데캐슬골드포레","84.9813","202509","29","75,200","101동","11","개인","개인","2020","황령산로 615","-","중개거래","부산 부산진구, 부산 연제구","26.01.15"
"32225","부산광역시 연제구 연산동","2367","2367","0000","연산롯데캐슬골드포레","39.8739","202509","29","26,800","111동","6","개인","법인","2020","황령산로 615","-","직거래","-","25.09.29"
"32226","부산광역시 연제구 연산동","2367","2367","0000","연산롯데캐슬골드포레","72.8346","202509","29","62,800","107동","5","개인","개인","2020","황령산로 615","-","중개거래","부산 연제구","25.11.28"
"32227","부산광역시 연제구 연산동","2362","2362","0000","시청역비스타동원","84.9780","202509","29","59,500","104동","10","개인","개인","2019","연제로 30","-","중개거래","부산 연제구","25.12.08"
"32228","부산광역시 연제구 연산동","587-4","0587","0004","에스케이뷰","136.0172","202509","29","46,000","102","22","개인","개인","2006","중앙대로1124번길 15","-","중개거래","부산 연제구","25.11.18"
"32229","부산광역시 사상구 엄궁동","567-9","0567","0009","휴그린","65.6492","202509","29","15,250","-","4","개인","개인","2013","낙동대로 784-13","-","중개거래","부산 사상구","25.10.31"
"32230","부산광역시 기장군 기장읍 교리","2","0002","0000","이진캐스빌블루1차","84.9005","202509","29","35,000","101","12","개인","개인","2011","차성로 461","-","중개거래","부산 기장군","25.12.29"
"32231","부산광역시 기장군 기장읍 교리","360-2","0360","0002","원재아트빌","84.8400","202509","29","12,000","-","8","개인","개인","2002","차성동로178번길 22","-","중개거래","부산 기장군","25.12.18"
"32232","부산광역시 연제구 거제동","1479","1479","0000","거제2차현대홈타운","84.7170","202509","29","65,800","206","7","개인","개인","2002","법원북로 16","-","중개거래","부산 연제구","25.12.29"
"32233","부산광역시 연제구 거제동","1536","1536","0000","레이카운티(2단지)","84.8261","202509","29","116,500","208동","18","개인","개인","2024","아시아드대로 39","-","중개거래","부산 연제구","26.01.15"
"32234","부산광역시 연제구 거제동","1530","1530","0000","쌍용더플래티넘거제아시아드","84.8050","202509","29","75,000","102동","21","개인","개인","2023","아시아드대로 7","-","중개거래","부산 동래구, 부산 연제구","26.02.26"
"32235","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","59.9635","202509","29","60,300","106","25","개인","개인","2018","법원북로 93","-","중개거래","부산 동래구, 부산 연제구","25.12.11"
